,lncrna,gene,correlation,p_value,regulation_type,strength
39,lncRNA_1894,FUN_012883,0.4313430427567926,0.005454053938487963,activation,0.4313430427567926
40,lncRNA_8691,FUN_012883,0.4117339796403431,0.008298232400822492,activation,0.4117339796403431
41,lncRNA_28592,FUN_012883,0.32865528672668926,0.03839653885648335,activation,0.32865528672668926
42,lncRNA_33342,FUN_012883,0.40995607490063724,0.008609875542168867,activation,0.40995607490063724
43,lncRNA_48769,FUN_012883,0.4060793988197396,0.009324380556690921,activation,0.4060793988197396
44,lncRNA_17830,FUN_012883,0.7363026177416174,6.127418203948949e-08,activation,0.7363026177416174
45,lncRNA_31001,FUN_012883,0.3247921235228235,0.04087099643117917,activation,0.3247921235228235
46,lncRNA_14906,FUN_012883,0.343176417047613,0.0301640779825163,activation,0.343176417047613
47,lncRNA_6556,FUN_012883,0.3323723877524039,0.036132366966552344,activation,0.3323723877524039
48,lncRNA_43480,FUN_012883,0.3657982484044233,0.020273616351039945,activation,0.3657982484044233
49,lncRNA_13771,FUN_012883,0.37660109724315977,0.016609693722041765,activation,0.37660109724315977
50,lncRNA_48195,FUN_012883,0.4425435504635421,0.004244087481041945,activation,0.4425435504635421
51,lncRNA_53593,FUN_012883,0.5025653418257913,0.0009506021195980833,activation,0.5025653418257913
52,lncRNA_44505,FUN_012883,0.3552796326630356,0.024468528391522974,activation,0.3552796326630356
53,lncRNA_48271,FUN_012883,0.34046784562455323,0.031577989629840195,activation,0.34046784562455323
54,lncRNA_53842,FUN_012883,0.4572875105107048,0.003011438311350942,activation,0.4572875105107048
55,lncRNA_4640,FUN_012883,0.3136346896555811,0.048753535815285916,activation,0.3136346896555811
56,lncRNA_19614,FUN_012883,0.5162647338213121,0.0006493792774922695,activation,0.5162647338213121
57,lncRNA_10469,FUN_012883,0.37806029243850825,0.016160516011957296,activation,0.37806029243850825
58,lncRNA_27100,FUN_012883,0.4273368091013615,0.0059541243671889675,activation,0.4273368091013615
59,lncRNA_172,FUN_012883,0.3439678298672331,0.029760949280303303,activation,0.3439678298672331
60,lncRNA_12060,FUN_012883,0.3565316335977441,0.02393420323038339,activation,0.3565316335977441
61,lncRNA_6613,FUN_012883,0.4724187128412531,0.002084082346526835,activation,0.4724187128412531
62,lncRNA_21584,FUN_012883,0.3889634877149318,0.013117481198881651,activation,0.3889634877149318
63,lncRNA_10364,FUN_012883,0.3378909735118328,0.032973350400469253,activation,0.3378909735118328
64,lncRNA_6637,FUN_012883,0.36614696970602306,0.02014557387661568,activation,0.36614696970602306
65,lncRNA_38447,FUN_012883,0.3193349259012386,0.04458593835279151,activation,0.3193349259012386
66,lncRNA_44361,FUN_012883,0.33445609968832923,0.03491168320862663,activation,0.33445609968832923
67,lncRNA_53561,FUN_012883,0.4722297217660031,0.0020939018082466927,activation,0.4722297217660031
68,lncRNA_18677,FUN_012883,0.351835560137078,0.025989775354160295,activation,0.351835560137078
69,lncRNA_26847,FUN_012883,0.46772571827175424,0.0023402832699149817,activation,0.46772571827175424
70,lncRNA_18439,FUN_012883,0.33552237823607844,0.03430022849784939,activation,0.33552237823607844
71,lncRNA_173,FUN_012883,0.4069571287433173,0.009158311561158008,activation,0.4069571287433173
72,lncRNA_7534,FUN_012883,0.387472393316092,0.013502487403552553,activation,0.387472393316092
73,lncRNA_20490,FUN_033688,0.7878642938837374,1.6082303983236898e-09,activation,0.7878642938837374
74,lncRNA_27775,FUN_033688,0.3792912385604604,0.015789607099027592,activation,0.3792912385604604
75,lncRNA_9133,FUN_033688,0.377952746712583,0.016193267879762788,activation,0.377952746712583
76,lncRNA_51620,FUN_033688,-0.37719509630600506,0.016425592029084522,repression,0.37719509630600506
77,lncRNA_27011,FUN_033688,0.5223399430941934,0.0005455766398337189,activation,0.5223399430941934
78,lncRNA_18650,FUN_033688,-0.3336681962368649,0.035369219146527145,repression,0.3336681962368649
79,lncRNA_18607,FUN_033688,0.3475067855632971,0.028012279922031022,activation,0.3475067855632971
80,lncRNA_1336,FUN_033688,0.4271418820084461,0.005979435241522874,activation,0.4271418820084461
81,lncRNA_10652,FUN_033688,0.4080526913907972,0.008954587769001869,activation,0.4080526913907972
82,lncRNA_8407,FUN_033688,0.5182709382647018,0.0006133028237770479,activation,0.5182709382647018
83,lncRNA_22294,FUN_033688,-0.3247173266061018,0.040920155682056765,repression,0.3247173266061018
84,lncRNA_42682,FUN_033688,0.6679112607645767,2.4944695232144345e-06,activation,0.6679112607645767
85,lncRNA_14775,FUN_033688,-0.48337839408368594,0.0015795574201838793,repression,0.48337839408368594
86,lncRNA_48740,FUN_033688,-0.3224175339978002,0.042455287214405155,repression,0.3224175339978002
87,lncRNA_38253,FUN_033688,0.3266207212642981,0.039684038122256016,activation,0.3266207212642981
88,lncRNA_1057,FUN_033688,0.5522487860926537,0.00022027686403866003,activation,0.5522487860926537
89,lncRNA_13300,FUN_033688,-0.3725300867521412,0.01791882929550795,repression,0.3725300867521412
90,lncRNA_14095,FUN_033688,0.4610191809482764,0.0027543261238467164,activation,0.4610191809482764
91,lncRNA_9431,FUN_033688,-0.3193465442083571,0.044577748444895385,repression,0.3193465442083571
92,lncRNA_13113,FUN_033688,0.3499860324753451,0.02683857357005289,activation,0.3499860324753451
93,lncRNA_29803,FUN_033688,0.3436498244021767,0.029922396868029704,activation,0.3436498244021767
94,lncRNA_54024,FUN_033688,-0.3886349383446892,0.013201503900889333,repression,0.3886349383446892
95,lncRNA_13292,FUN_033688,0.4253515332756897,0.006216292420501172,activation,0.4253515332756897
96,lncRNA_30814,FUN_033688,-0.5893318225877909,6.305574968007594e-05,repression,0.5893318225877909
97,lncRNA_7401,FUN_033688,0.7031029762700008,4.2146239795109256e-07,activation,0.7031029762700008
98,lncRNA_30450,FUN_033688,0.47828664503727725,0.0017986795469807138,activation,0.47828664503727725
99,lncRNA_5502,FUN_033688,0.7720562014773509,5.4232409247776235e-09,activation,0.7720562014773509
100,lncRNA_28592,FUN_033688,0.5264852220777653,0.0004835319993948725,activation,0.5264852220777653
101,lncRNA_37116,FUN_033688,0.41814484223444703,0.007253550297419268,activation,0.41814484223444703
102,lncRNA_4957,FUN_033688,-0.3848697995834713,0.014197451237047284,repression,0.3848697995834713
103,lncRNA_33348,FUN_033688,0.46922068229023944,0.0022558209228332126,activation,0.46922068229023944
104,lncRNA_1126,FUN_033688,-0.4413505078171242,0.004360737408632565,repression,0.4413505078171242
105,lncRNA_45093,FUN_033688,0.38841756057723226,0.013257346384135062,activation,0.38841756057723226
106,lncRNA_33619,FUN_033688,0.4444599159129228,0.004062395650914502,activation,0.4444599159129228
107,lncRNA_54060,FUN_033688,-0.3900931436321974,0.012832038579671539,repression,0.3900931436321974
108,lncRNA_38415,FUN_033688,-0.32519777687140655,0.04060522222802552,repression,0.32519777687140655
109,lncRNA_13121,FUN_033688,0.4037675979375804,0.009774168297962035,activation,0.4037675979375804
110,lncRNA_6972,FUN_033688,-0.4175650097166829,0.00734313082557934,repression,0.4175650097166829
111,lncRNA_54324,FUN_033688,0.4041291089797366,0.009702631819331412,activation,0.4041291089797366
112,lncRNA_25770,FUN_033688,0.7129686557006819,2.4437553955348885e-07,activation,0.7129686557006819
113,lncRNA_43122,FUN_033688,0.8169609697263622,1.281230872681241e-10,activation,0.8169609697263622
114,lncRNA_29570,FUN_033688,0.6074734324011433,3.2279801082694686e-05,activation,0.6074734324011433
115,lncRNA_17865,FUN_033688,-0.42438988816442236,0.006346828807841104,repression,0.42438988816442236
116,lncRNA_8834,FUN_033688,-0.38621332256473245,0.013835004513117359,repression,0.38621332256473245
117,lncRNA_36533,FUN_033688,0.4613861975733651,0.002730109838878538,activation,0.4613861975733651
118,lncRNA_13312,FUN_033688,0.32740227719927856,0.03918536224573893,activation,0.32740227719927856
119,lncRNA_4466,FUN_033688,0.4310308761105114,0.005491667848587476,activation,0.4310308761105114
120,lncRNA_30320,FUN_033688,-0.436893896796097,0.004821503460523983,repression,0.436893896796097
121,lncRNA_19784,FUN_033688,0.598653267759624,4.492751572628949e-05,activation,0.598653267759624
122,lncRNA_45037,FUN_033688,-0.34744811768925865,0.0280405600839568,repression,0.34744811768925865
123,lncRNA_44476,FUN_033688,-0.49076889923163747,0.0013034548699701715,repression,0.49076889923163747
124,lncRNA_53779,FUN_033688,0.3531382096556549,0.02540542034710172,activation,0.3531382096556549
125,lncRNA_53895,FUN_033688,0.6989372911029681,5.270697820138478e-07,activation,0.6989372911029681
126,lncRNA_54512,FUN_033688,0.5198094731637714,0.0005868597798057446,activation,0.5198094731637714
127,lncRNA_36610,FUN_033688,0.3985150996131229,0.010865538595256897,activation,0.3985150996131229
128,lncRNA_18356,FUN_033688,0.45775404117451085,0.0029781862805358466,activation,0.45775404117451085
129,lncRNA_46179,FUN_033688,0.5015209359394706,0.0009779918975898164,activation,0.5015209359394706
130,lncRNA_44694,FUN_033688,0.3195537041432738,0.04443192286327904,activation,0.3195537041432738
131,lncRNA_45644,FUN_033688,0.5983734986197841,4.5393904963003233e-05,activation,0.5983734986197841
132,lncRNA_50669,FUN_033688,0.43599479663187674,0.004919418339877831,activation,0.43599479663187674
133,lncRNA_28646,FUN_033688,0.4441280371149785,0.004093367549781152,activation,0.4441280371149785
134,lncRNA_43077,FUN_033688,-0.46988886838649263,0.00221894444438241,repression,0.46988886838649263
135,lncRNA_35462,FUN_033688,-0.34943244391851097,0.027097051477907898,repression,0.34943244391851097
136,lncRNA_25293,FUN_033688,0.7023481188640239,4.390134769431631e-07,activation,0.7023481188640239
137,lncRNA_44474,FUN_033688,-0.49501265047748316,0.0011650312217282336,repression,0.49501265047748316
138,lncRNA_26004,FUN_033688,-0.5051821967174822,0.0008849449513211925,repression,0.5051821967174822
139,lncRNA_23692,FUN_033688,0.764423659319463,9.427383560771096e-09,activation,0.764423659319463
140,lncRNA_35986,FUN_033688,0.4005875035475817,0.010423120669526633,activation,0.4005875035475817
141,lncRNA_48271,FUN_033688,-0.3347749151896098,0.03472793047225463,repression,0.3347749151896098
142,lncRNA_40031,FUN_033688,-0.3204379374496547,0.04381382395560241,repression,0.3204379374496547
143,lncRNA_21196,FUN_033688,0.34545787573179404,0.02901401530944996,activation,0.34545787573179404
144,lncRNA_3298,FUN_033688,-0.3296639120108657,0.03777101868493375,repression,0.3296639120108657
145,lncRNA_21930,FUN_033688,0.31393603959192434,0.04852562475734268,activation,0.31393603959192434
146,lncRNA_10574,FUN_033688,0.6996782024050768,5.0665897090418e-07,activation,0.6996782024050768
147,lncRNA_14839,FUN_033688,0.43480300592983534,0.005051864945247612,activation,0.43480300592983534
148,lncRNA_8456,FUN_033688,-0.44294612988818693,0.004205342734061698,repression,0.44294612988818693
149,lncRNA_27861,FUN_033688,-0.313679804160013,0.04871936091030881,repression,0.313679804160013
150,lncRNA_50354,FUN_033688,0.5042245899663785,0.0009084880300155252,activation,0.5042245899663785
151,lncRNA_25361,FUN_033688,0.524028406809944,0.0005194939506469756,activation,0.524028406809944
152,lncRNA_44481,FUN_033688,-0.49346606516551283,0.0012138900549274571,repression,0.49346606516551283
153,lncRNA_12060,FUN_033688,0.37261438564299115,0.017890866677161228,activation,0.37261438564299115
154,lncRNA_33160,FUN_033688,0.4304086506277662,0.0055673123160325045,activation,0.4304086506277662
155,lncRNA_6613,FUN_033688,-0.3413977577255495,0.031086538977229242,repression,0.3413977577255495
156,lncRNA_53968,FUN_033688,-0.5271252361930943,0.00047453716125102504,repression,0.5271252361930943
157,lncRNA_10364,FUN_033688,-0.3561716992918382,0.02408681070050804,repression,0.3561716992918382
158,lncRNA_36250,FUN_033688,0.45044495344479824,0.0035378389377311976,activation,0.45044495344479824
159,lncRNA_7150,FUN_033688,0.6238271970410195,1.7023749359928753e-05,activation,0.6238271970410195
160,lncRNA_42847,FUN_033688,0.38723171160968833,0.013565521603206811,activation,0.38723171160968833
161,lncRNA_28917,FUN_033688,0.4079716685225767,0.008969520110927725,activation,0.4079716685225767
162,lncRNA_13847,FUN_033688,0.4290549667966743,0.0057350030768013645,activation,0.4290549667966743
163,lncRNA_22774,FUN_033688,0.35415892134125815,0.02495520046621391,activation,0.35415892134125815
164,lncRNA_51247,FUN_033688,0.35664985049193576,0.023884256696230097,activation,0.35664985049193576
165,lncRNA_52654,FUN_033688,0.6601976568933298,3.5706267761171454e-06,activation,0.6601976568933298
166,lncRNA_12314,FUN_033688,0.5415110390304277,0.00030805622315167056,activation,0.5415110390304277
167,lncRNA_26714,FUN_033688,0.5797618380641456,8.835350943410922e-05,activation,0.5797618380641456
168,lncRNA_47409,FUN_033688,-0.3504936386812266,0.02660336420659259,repression,0.3504936386812266
169,lncRNA_11503,FUN_033688,0.38511938800158135,0.014129517444469684,activation,0.38511938800158135
170,lncRNA_43255,FUN_033688,0.7352741763056002,6.532263740313788e-08,activation,0.7352741763056002
171,lncRNA_18439,FUN_033688,-0.38065899082833793,0.015385928302964806,repression,0.38065899082833793
172,lncRNA_26003,FUN_033688,-0.5046589169999266,0.0008977418245376854,repression,0.5046589169999266
173,lncRNA_13829,FUN_033688,-0.33062638437275443,0.03718190277464966,repression,0.33062638437275443
174,lncRNA_54184,FUN_033688,-0.45269455146098364,0.0033565466206648756,repression,0.45269455146098364
175,lncRNA_45371,FUN_033688,0.7494625977845416,2.6308490192360958e-08,activation,0.7494625977845416
176,lncRNA_14610,FUN_033688,0.7232068770988103,1.3547958229853855e-07,activation,0.7232068770988103
177,lncRNA_2836,FUN_033688,0.39071666904515595,0.012676756886814668,activation,0.39071666904515595
178,lncRNA_9300,FUN_025307,-0.33085193811399666,0.03704493592749202,repression,0.33085193811399666
179,lncRNA_29586,FUN_025307,0.3211221280721347,0.04334035664608701,activation,0.3211221280721347
180,lncRNA_30814,FUN_025307,-0.32714754585430955,0.03934733079776518,repression,0.32714754585430955
181,lncRNA_8600,FUN_025307,0.3568490985232185,0.02380027091703146,activation,0.3568490985232185
182,lncRNA_45037,FUN_025307,-0.36799092788953547,0.019479718615651054,repression,0.36799092788953547
183,lncRNA_10736,FUN_025307,0.3337284877219039,0.035334035238823856,activation,0.3337284877219039
184,lncRNA_333,FUN_025307,-0.33697567200099054,0.03348100973376098,repression,0.33697567200099054
185,lncRNA_38053,FUN_025307,0.4317368783463666,0.005406917986134015,activation,0.4317368783463666
186,lncRNA_48067,FUN_025307,0.38647529183359464,0.013765253379031837,activation,0.38647529183359464
187,lncRNA_8467,FUN_034595,0.3686711440562985,0.019238796676007842,activation,0.3686711440562985
188,lncRNA_248,FUN_034595,0.3593045949452516,0.022785272748512508,activation,0.3593045949452516
189,lncRNA_9068,FUN_034595,0.44140339172077936,0.004355508221896305,activation,0.44140339172077936
190,lncRNA_13662,FUN_034595,0.5521381782092856,0.0002210520644891634,activation,0.5521381782092856
191,lncRNA_41114,FUN_034595,0.32452628351305324,0.04104593442125674,activation,0.32452628351305324
192,lncRNA_34857,FUN_034595,0.4652259393825132,0.0024877325783414514,activation,0.4652259393825132
193,lncRNA_30640,FUN_034595,0.4179234279898304,0.007287645740423432,activation,0.4179234279898304
194,lncRNA_51657,FUN_034595,0.4176784636910783,0.007325528334268436,activation,0.4176784636910783
195,lncRNA_15121,FUN_034595,0.7236019970063813,1.3236144571768342e-07,activation,0.7236019970063813
196,lncRNA_30974,FUN_034595,0.4451508176510777,0.00399857267696428,activation,0.4451508176510777
197,lncRNA_30394,FUN_034595,0.4484063908505458,0.0037094475811453942,activation,0.4484063908505458
198,lncRNA_54447,FUN_034595,0.9438199119653765,7.23620934007095e-20,activation,0.9438199119653765
199,lncRNA_38415,FUN_034595,0.38689850909368434,0.013653198490199409,activation,0.38689850909368434
200,lncRNA_41434,FUN_034595,0.3393966230650043,0.03215202952815963,activation,0.3393966230650043
201,lncRNA_46201,FUN_034595,0.45373802567006766,0.0032752469994278945,activation,0.45373802567006766
202,lncRNA_9066,FUN_034595,0.4409928855656329,0.004396242807734091,activation,0.4409928855656329
203,lncRNA_28664,FUN_034595,0.4235013864942223,0.006469533482973433,activation,0.4235013864942223
204,lncRNA_3661,FUN_034595,0.4868926353701527,0.0014424160466442657,activation,0.4868926353701527
205,lncRNA_44648,FUN_034595,0.3429174468594318,0.030296965611602354,activation,0.3429174468594318
206,lncRNA_12000,FUN_034595,0.31837100384671296,0.04526967575109081,activation,0.31837100384671296
207,lncRNA_33337,FUN_034595,0.5007585592721505,0.0009984257533326092,activation,0.5007585592721505
208,lncRNA_35026,FUN_034595,0.35524355028074533,0.0244840733768485,activation,0.35524355028074533
209,lncRNA_38501,FUN_034595,0.371474551498106,0.018272080317320447,activation,0.371474551498106
210,lncRNA_13829,FUN_034595,0.45705271040906126,0.0030282963002770985,activation,0.45705271040906126
211,lncRNA_46389,FUN_042532,0.5075371440074097,0.0008293396856820246,activation,0.5075371440074097
212,lncRNA_52161,FUN_042532,0.7499633874602478,2.544959837866015e-08,activation,0.7499633874602478
213,lncRNA_48640,FUN_042532,0.5528414266701339,0.00021616485781737998,activation,0.5528414266701339
214,lncRNA_1290,FUN_042532,0.4395383946889308,0.004543250638124635,activation,0.4395383946889308
215,lncRNA_21144,FUN_042532,0.3386759146597884,0.03254304625386339,activation,0.3386759146597884
216,lncRNA_14078,FUN_042532,0.5801743470602782,8.709701113055051e-05,activation,0.5801743470602782
217,lncRNA_18650,FUN_042532,0.47969521246097696,0.0017355311625773349,activation,0.47969521246097696
218,lncRNA_46660,FUN_042532,0.475111839785878,0.0019484927231788916,activation,0.475111839785878
219,lncRNA_47058,FUN_042532,0.5529656628458499,0.00021531166732325626,activation,0.5529656628458499
220,lncRNA_25872,FUN_042532,0.6757869251520932,1.7108263625905487e-06,activation,0.6757869251520932
221,lncRNA_30217,FUN_042532,0.36424045825433715,0.02085395167875635,activation,0.36424045825433715
222,lncRNA_44612,FUN_042532,0.3228926896603449,0.04213434423169266,activation,0.3228926896603449
223,lncRNA_53526,FUN_042532,0.5249592629424968,0.0005055963552965362,activation,0.5249592629424968
224,lncRNA_22294,FUN_042532,0.35030959753437335,0.026688445077763294,activation,0.35030959753437335
225,lncRNA_37030,FUN_042532,0.45302067277319363,0.0033309503725601217,activation,0.45302067277319363
226,lncRNA_656,FUN_042532,0.48501091903830007,0.001514479034322974,activation,0.48501091903830007
227,lncRNA_14775,FUN_042532,0.4168868824608951,0.0074491039827677685,activation,0.4168868824608951
228,lncRNA_37429,FUN_042532,0.3726725421275674,0.017871597096247735,activation,0.3726725421275674
229,lncRNA_3594,FUN_042532,0.4675705787309557,0.0023492054424938268,activation,0.4675705787309557
230,lncRNA_12204,FUN_042532,0.5001332945968479,0.0010154667017150101,activation,0.5001332945968479
231,lncRNA_26621,FUN_042532,0.3875380519492699,0.013485334678021892,activation,0.3875380519492699
232,lncRNA_10730,FUN_042532,0.6630184795624985,3.1354555384909743e-06,activation,0.6630184795624985
233,lncRNA_16858,FUN_042532,0.47314804282998585,0.002046567220411589,activation,0.47314804282998585
234,lncRNA_9431,FUN_042532,0.4976963294915436,0.001084374834615106,activation,0.4976963294915436
235,lncRNA_51462,FUN_042532,0.33511397118823616,0.03453338244524187,activation,0.33511397118823616
236,lncRNA_23635,FUN_042532,0.36417187932860484,0.020879815900876737,activation,0.36417187932860484
237,lncRNA_48645,FUN_042532,0.5368065809900385,0.0003555648446251029,activation,0.5368065809900385
238,lncRNA_24786,FUN_042532,0.49173926226622433,0.0012705800277709395,activation,0.49173926226622433
239,lncRNA_12322,FUN_042532,0.45758229123571026,0.002990390206849664,activation,0.45758229123571026
240,lncRNA_13113,FUN_042532,0.46466158051059053,0.0025221279100861274,activation,0.46466158051059053
241,lncRNA_50276,FUN_042532,0.4720248791248539,0.0021045908284228966,activation,0.4720248791248539
242,lncRNA_22208,FUN_042532,0.5375910833461957,0.0003472123288111227,activation,0.5375910833461957
243,lncRNA_54061,FUN_042532,0.56683190875765,0.00013710202657669243,activation,0.56683190875765
244,lncRNA_52103,FUN_042532,0.4292277152814807,0.005713363072157772,activation,0.4292277152814807
245,lncRNA_22218,FUN_042532,0.35373058486006337,0.025143318923854945,activation,0.35373058486006337
246,lncRNA_14005,FUN_042532,0.3769452399893294,0.01650282080239698,activation,0.3769452399893294
247,lncRNA_44455,FUN_042532,0.3450013139170908,0.029241217918996507,activation,0.3450013139170908
248,lncRNA_36876,FUN_042532,0.34477387836441326,0.029354945570287394,activation,0.34477387836441326
249,lncRNA_55104,FUN_042532,0.41832806144647383,0.007225440426260495,activation,0.41832806144647383
250,lncRNA_1126,FUN_042532,0.31481933606445056,0.04786253061254718,activation,0.31481933606445056
251,lncRNA_22244,FUN_042532,0.4843418912588339,0.0015408566633647257,activation,0.4843418912588339
252,lncRNA_33251,FUN_042532,0.6686073526621473,2.413787250850101e-06,activation,0.6686073526621473
253,lncRNA_54060,FUN_042532,0.32587434836589285,0.04016507825732556,activation,0.32587434836589285
254,lncRNA_38415,FUN_042532,0.3993435676350983,0.010686792228889875,activation,0.3993435676350983
255,lncRNA_22207,FUN_042532,0.4311372047811642,0.005478830834057792,activation,0.4311372047811642
256,lncRNA_14906,FUN_042532,0.3558065308915906,0.02424246387011901,activation,0.3558065308915906
257,lncRNA_17871,FUN_042532,0.37000793662200476,0.018772602939164246,activation,0.37000793662200476
258,lncRNA_24691,FUN_042532,0.516955479412286,0.0006367498068853171,activation,0.516955479412286
259,lncRNA_10141,FUN_042532,0.36669980537780583,0.019943973347925047,activation,0.36669980537780583
260,lncRNA_14779,FUN_042532,0.36516749424221023,0.02050694566735609,activation,0.36516749424221023
261,lncRNA_31750,FUN_042532,0.5127829961110146,0.000716504214891182,activation,0.5127829961110146
262,lncRNA_33410,FUN_042532,0.3282806535215556,0.038631016981003304,activation,0.3282806535215556
263,lncRNA_52478,FUN_042532,0.6186182304343587,2.095373985766754e-05,activation,0.6186182304343587
264,lncRNA_44476,FUN_042532,0.41987621955931503,0.006991640757064175,activation,0.41987621955931503
265,lncRNA_10736,FUN_042532,0.3186441874674278,0.04507504314296054,activation,0.3186441874674278
266,lncRNA_28497,FUN_042532,0.37884699900174235,0.015922628095845416,activation,0.37884699900174235
267,lncRNA_28433,FUN_042532,0.3737397968833784,0.017521058994173312,activation,0.3737397968833784
268,lncRNA_26562,FUN_042532,0.4100724100230326,0.008589180972888244,activation,0.4100724100230326
269,lncRNA_12279,FUN_042532,0.3513366518610282,0.026216513690090176,activation,0.3513366518610282
270,lncRNA_938,FUN_042532,0.38365011340086774,0.014533420559736825,activation,0.38365011340086774
271,lncRNA_2446,FUN_042532,0.5014462794804632,0.0009799763611184568,activation,0.5014462794804632
272,lncRNA_46006,FUN_042532,0.4243311365607689,0.006354880066674668,activation,0.4243311365607689
273,lncRNA_799,FUN_042532,0.4230565447031201,0.0065317329098383056,activation,0.4230565447031201
274,lncRNA_27367,FUN_042532,0.40635587315235333,0.009271794915528944,activation,0.40635587315235333
275,lncRNA_43077,FUN_042532,0.3743337159116087,0.017328504912075642,activation,0.3743337159116087
276,lncRNA_51332,FUN_042532,0.5100979401289542,0.0007724222928254555,activation,0.5100979401289542
277,lncRNA_51597,FUN_042532,0.5869044495855507,6.875751941856947e-05,activation,0.5869044495855507
278,lncRNA_44474,FUN_042532,0.4327940599216172,0.005282130901682796,activation,0.4327940599216172
279,lncRNA_26004,FUN_042532,0.3467555953507487,0.028376170711707557,activation,0.3467555953507487
280,lncRNA_53842,FUN_042532,0.32034625250568205,0.043877588183306795,activation,0.32034625250568205
281,lncRNA_8931,FUN_042532,0.5533605126950363,0.0002126201395795082,activation,0.5533605126950363
282,lncRNA_55061,FUN_042532,0.38328342789116876,0.014635731768599721,activation,0.38328342789116876
283,lncRNA_21930,FUN_042532,0.3601607366735308,0.022439977463707766,activation,0.3601607366735308
284,lncRNA_51335,FUN_042532,0.433690205584384,0.005178314435463003,activation,0.433690205584384
285,lncRNA_37337,FUN_042532,0.3736486952146868,0.017550753629968063,activation,0.3736486952146868
286,lncRNA_8642,FUN_042532,0.3694585841021514,0.018963023632472067,activation,0.3694585841021514
287,lncRNA_28854,FUN_042532,0.38369600432051587,0.014520658956825142,activation,0.38369600432051587
288,lncRNA_45132,FUN_042532,0.3126516247454441,0.049503030470760045,activation,0.3126516247454441
289,lncRNA_27861,FUN_042532,0.4995297995460944,0.0010321587645531042,activation,0.4995297995460944
290,lncRNA_28473,FUN_042532,0.4458124896177928,0.0039382704399354975,activation,0.4458124896177928
291,lncRNA_51460,FUN_042532,0.362023956145769,0.021703580573213782,activation,0.362023956145769
292,lncRNA_44481,FUN_042532,0.4438892358378615,0.004115780190346611,activation,0.4438892358378615
293,lncRNA_40525,FUN_042532,0.6243587836439694,1.6663171592306122e-05,activation,0.6243587836439694
294,lncRNA_29137,FUN_042532,0.4503575538386735,0.003545051585269342,activation,0.4503575538386735
295,lncRNA_25675,FUN_042532,0.4234484476936265,0.006476908678950562,activation,0.4234484476936265
296,lncRNA_13445,FUN_042532,0.7315444559913062,8.218184078277426e-08,activation,0.7315444559913062
297,lncRNA_30445,FUN_042532,0.32685847792328343,0.039531792246620276,activation,0.32685847792328343
298,lncRNA_33003,FUN_042532,0.4984670881956955,0.0010621452104107138,activation,0.4984670881956955
299,lncRNA_20025,FUN_042532,0.4904975930569903,0.0013127801194347082,activation,0.4904975930569903
300,lncRNA_52373,FUN_042532,0.444934917264904,0.004018422274966999,activation,0.444934917264904
301,lncRNA_29808,FUN_042532,0.3870382996098317,0.013616356553872853,activation,0.3870382996098317
302,lncRNA_6637,FUN_042532,0.3132578840733452,0.04903972661459248,activation,0.3132578840733452
303,lncRNA_47353,FUN_042532,0.3801718498699596,0.015528691984416412,activation,0.3801718498699596
304,lncRNA_7671,FUN_042532,0.3636742110234707,0.021068314126860867,activation,0.3636742110234707
305,lncRNA_34899,FUN_042532,0.7148579497615103,2.1959021372930866e-07,activation,0.7148579497615103
306,lncRNA_27185,FUN_042532,0.3696842677236603,0.01888460025119208,activation,0.3696842677236603
307,lncRNA_22315,FUN_042532,0.5680825837749899,0.0001315020316380677,activation,0.5680825837749899
308,lncRNA_20155,FUN_042532,0.46952106160146573,0.0022391771844318454,activation,0.46952106160146573
309,lncRNA_38457,FUN_042532,0.36358115761479826,0.021103716704424014,activation,0.36358115761479826
310,lncRNA_27315,FUN_042532,0.3209556605113665,0.04345517033686363,activation,0.3209556605113665
311,lncRNA_37327,FUN_042532,0.363821330845156,0.02101244306602406,activation,0.363821330845156
312,lncRNA_29480,FUN_042532,0.3245870394674772,0.04100589994082612,activation,0.3245870394674772
313,lncRNA_39742,FUN_042532,0.3421093760382732,0.030714724476767465,activation,0.3421093760382732
314,lncRNA_36556,FUN_042532,0.5544668600407815,0.00020523928106514513,activation,0.5544668600407815
315,lncRNA_54056,FUN_042532,0.47045248595940314,0.0021882521573723464,activation,0.47045248595940314
316,lncRNA_26003,FUN_042532,0.34613832930804167,0.028678103301783282,activation,0.34613832930804167
317,lncRNA_33406,FUN_042532,0.7190269304014791,1.7290624399605924e-07,activation,0.7190269304014791
318,lncRNA_52138,FUN_042532,0.5707526455505358,0.00012023245478176303,activation,0.5707526455505358
319,lncRNA_48662,FUN_042532,0.5485413869578215,0.0002476385617152111,activation,0.5485413869578215
320,lncRNA_27791,FUN_042532,0.5100858112590568,0.0007726834605799231,activation,0.5100858112590568
321,lncRNA_48595,FUN_039398,-0.3945452028694746,0.011757868323505246,repression,0.3945452028694746
322,lncRNA_13320,FUN_039398,0.5605030464029641,0.00016888418928608597,activation,0.5605030464029641
323,lncRNA_25499,FUN_039398,0.40293765819543675,0.009940106489307524,activation,0.40293765819543675
324,lncRNA_32638,FUN_039398,-0.34694500570418585,0.028284050302174624,repression,0.34694500570418585
325,lncRNA_22152,FUN_039398,-0.4916611323824085,0.0012731995314213256,repression,0.4916611323824085
