,mirna,gene,correlation,p_value,regulation_type,strength
295,Cluster_4034,FUN_016470,0.3162503814422053,0.046803767014190964,activation,0.3162503814422053
296,Cluster_2746,FUN_016470,0.32201170102201004,0.04273097493187606,activation,0.32201170102201004
297,Cluster_5685,FUN_016470,0.3245639977866569,0.04102107926868428,activation,0.3245639977866569
298,Cluster_14692,FUN_016470,0.3146503532546779,0.04798881811563697,activation,0.3146503532546779
299,Cluster_5516,FUN_016470,0.371200545939623,0.01836473099916978,activation,0.371200545939623
300,Cluster_13327,FUN_016470,0.4285315029386486,0.005801010418722974,activation,0.4285315029386486
301,Cluster_17192,FUN_016470,0.31980804351645553,0.04425341490717352,activation,0.31980804351645553
302,Cluster_3301,FUN_016470,0.4221791461690549,0.006655928094855416,activation,0.4221791461690549
303,Cluster_1832,FUN_016470,0.3390281282383382,0.032351468997107516,activation,0.3390281282383382
304,Cluster_5517,FUN_016470,0.5192731807226797,0.0005959591974432513,activation,0.5192731807226797
305,Cluster_9706,FUN_016470,0.32150371341993433,0.043078102886491804,activation,0.32150371341993433
306,Cluster_17623,FUN_016470,0.3578994847881594,0.023361572393918426,activation,0.3578994847881594
307,Cluster_4754,FUN_016470,0.5322917839739559,0.0004072338885002189,activation,0.5322917839739559
308,Cluster_9420,FUN_016470,0.3993852753530108,0.01067786029917915,activation,0.3993852753530108
309,Cluster_1865,FUN_016470,0.44322055656637455,0.004179108345556296,activation,0.44322055656637455
310,Cluster_2372,FUN_016470,0.37578496606100653,0.016865475534648292,activation,0.37578496606100653
311,Cluster_14605,FUN_016470,0.37605091772098836,0.016781762304772692,activation,0.37605091772098836
312,Cluster_4036,FUN_016470,0.33633643393159124,0.033839345818634195,activation,0.33633643393159124
313,Cluster_13327,FUN_012070,0.3595531789610346,0.022684561595098178,activation,0.3595531789610346
314,Cluster_5517,FUN_012070,0.33245098177418964,0.03608569959043391,activation,0.33245098177418964
315,Cluster_13647,FUN_012070,0.33117614739480683,0.036848783277875406,activation,0.33117614739480683
316,Cluster_13327,FUN_036308,0.3402143654008794,0.031713055276365115,activation,0.3402143654008794
317,Cluster_1865,FUN_036308,0.3491682534418033,0.027221130413449705,activation,0.3491682534418033
318,Cluster_13647,FUN_036308,0.3673531021770277,0.019707919264693296,activation,0.3673531021770277
319,Cluster_11565,FUN_004771,0.4018344371110716,0.010164408104577003,activation,0.4018344371110716
320,Cluster_14532,FUN_025014,0.5217454195730814,0.0005550354126635458,activation,0.5217454195730814
321,Cluster_5603,FUN_025014,0.31293680940571944,0.04928465512973958,activation,0.31293680940571944
322,Cluster_1819,FUN_025014,0.3655618415069223,0.02036080649392111,activation,0.3655618415069223
323,Cluster_10452,FUN_025014,0.338881300400752,0.032431219102308825,activation,0.338881300400752
324,Cluster_3109,FUN_025014,0.3278153876510172,0.03892384523054938,activation,0.3278153876510172
325,Cluster_5516,FUN_025014,0.3870060978844553,0.013624835873257267,activation,0.3870060978844553
326,Cluster_16354,FUN_025014,0.4367356763982216,0.004838610473622171,activation,0.4367356763982216
327,Cluster_17623,FUN_025014,0.33119077091312893,0.03683995582546082,activation,0.33119077091312893
328,Cluster_1865,FUN_025014,0.36038736162962043,0.02234931036025373,activation,0.36038736162962043
329,Cluster_14532,FUN_008852,0.4103530731175994,0.008539430063265374,activation,0.4103530731175994
330,Cluster_15097,FUN_008852,0.3633340848492218,0.021197958044926496,activation,0.3633340848492218
331,Cluster_5516,FUN_008852,0.3473104603626056,0.028107008911326725,activation,0.3473104603626056
332,Cluster_1865,FUN_008852,0.34875274722682303,0.027417227562958155,activation,0.34875274722682303
333,Cluster_13647,FUN_008852,0.3949830949485332,0.01165647708196433,activation,0.3949830949485332
334,Cluster_14532,FUN_011149,0.5274513119238818,0.0004700122746862522,activation,0.5274513119238818
335,Cluster_1819,FUN_011149,0.6883643937383247,9.144804278391381e-07,activation,0.6883643937383247
336,Cluster_14146,FUN_011149,0.37063571187650624,0.018556966389339912,activation,0.37063571187650624
337,Cluster_10452,FUN_011149,0.45259510562237953,0.0033643859279916468,activation,0.45259510562237953
338,Cluster_17245,FUN_011149,0.42613802727379024,0.006111262033697533,activation,0.42613802727379024
339,Cluster_3109,FUN_011149,0.8932628326778334,9.130769340238944e-15,activation,0.8932628326778334
340,Cluster_9366,FUN_011149,0.35147598623098425,0.02615302605438681,activation,0.35147598623098425
341,Cluster_4034,FUN_011149,0.38880107191145225,0.013158960270247468,activation,0.38880107191145225
342,Cluster_14692,FUN_011149,0.5199086426815773,0.0005851908029798375,activation,0.5199086426815773
343,Cluster_5516,FUN_011149,0.5065603921082409,0.0008520138342021177,activation,0.5065603921082409
344,Cluster_16354,FUN_011149,0.40316877928360156,0.009893655982037713,activation,0.40316877928360156
345,Cluster_1836,FUN_011149,0.37098879179665933,0.018436602379532166,activation,0.37098879179665933
346,Cluster_2500,FUN_011149,0.5628316762513411,0.00015649013692780206,activation,0.5628316762513411
347,Cluster_17623,FUN_011149,0.595620897988149,5.022310129100593e-05,activation,0.595620897988149
348,Cluster_1865,FUN_011149,0.5170709219739452,0.0006346605864907888,activation,0.5170709219739452
349,Cluster_3226,FUN_011149,0.40011864135809194,0.010521843600679636,activation,0.40011864135809194
350,Cluster_2372,FUN_011149,0.397816759313437,0.011018183694472264,activation,0.397816759313437
351,Cluster_14605,FUN_011149,0.47398344118601826,0.002004327634096733,activation,0.47398344118601826
352,Cluster_17186,FUN_011149,0.3213674976079967,0.04317157237173254,activation,0.3213674976079967
353,Cluster_11565,FUN_001125,0.3821736832918105,0.01494908826601618,activation,0.3821736832918105
354,Cluster_14165,FUN_001125,-0.31674923454955084,0.04643916580018616,repression,0.31674923454955084
355,Cluster_3227,FUN_001125,-0.33125755908926335,0.03679966127180046,repression,0.33125755908926335
356,Cluster_13327,FUN_002849,0.35586838521287234,0.0242160397364599,activation,0.35586838521287234
357,Cluster_9532,FUN_012745,0.3790027715099307,0.01587587706784976,activation,0.3790027715099307
358,Cluster_1950,FUN_012745,0.49176486759414767,0.0012697225829018213,activation,0.49176486759414767
359,Cluster_14146,FUN_012745,0.34674058916007766,0.028383479618991375,activation,0.34674058916007766
360,Cluster_10452,FUN_012745,0.33558918675727156,0.034262211579795435,activation,0.33558918675727156
361,Cluster_9366,FUN_012745,0.4682975983902439,0.0023076506856476095,activation,0.4682975983902439
362,Cluster_1833,FUN_012745,0.5367854756031422,0.000355792020068408,activation,0.5367854756031422
363,Cluster_9786,FUN_012745,0.5034066921603744,0.0009290354936074182,activation,0.5034066921603744
364,Cluster_4034,FUN_012745,0.536359989041173,0.00036039975674499535,activation,0.536359989041173
365,Cluster_11565,FUN_012745,0.3147280328830249,0.04793073174238338,activation,0.3147280328830249
366,Cluster_5685,FUN_012745,0.465359688020557,0.0024796417606974992,activation,0.465359688020557
367,Cluster_14692,FUN_012745,0.45512683387564634,0.0031697142074999787,activation,0.45512683387564634
368,Cluster_17173,FUN_012745,0.47817341000596186,0.0018038429464815697,activation,0.47817341000596186
369,Cluster_5516,FUN_012745,0.3153428335271364,0.04747300092792389,activation,0.3153428335271364
370,Cluster_13327,FUN_012745,0.39316483577095424,0.012082410682216313,activation,0.39316483577095424
371,Cluster_17192,FUN_012745,0.5142871751335802,0.000686781452088449,activation,0.5142871751335802
372,Cluster_1836,FUN_012745,0.371349024909844,0.018314476304731167,activation,0.371349024909844
373,Cluster_1832,FUN_012745,0.5132088316850161,0.0007079754685391919,activation,0.5132088316850161
374,Cluster_4752,FUN_012745,0.36764874897559063,0.01960186604159285,activation,0.36764874897559063
375,Cluster_5517,FUN_012745,0.4026710609860529,0.009993918365801024,activation,0.4026710609860529
376,Cluster_9706,FUN_012745,0.6186817683997855,2.0901187884248695e-05,activation,0.6186817683997855
377,Cluster_14165,FUN_012745,0.5042562899425187,0.0009076998518972252,activation,0.5042562899425187
378,Cluster_3227,FUN_012745,0.34858722623378513,0.027495669851323696,activation,0.34858722623378513
379,Cluster_9380,FUN_012745,0.5068765085326696,0.0008446159317971952,activation,0.5068765085326696
380,Cluster_13647,FUN_012745,0.3528545023579686,0.025531750229115274,activation,0.3528545023579686
381,Cluster_14605,FUN_012745,0.32125887528301705,0.04324622538724784,activation,0.32125887528301705
382,Cluster_17186,FUN_012745,0.5133396221067082,0.0007053741908145467,activation,0.5133396221067082
383,Cluster_4036,FUN_012745,0.3249881463084409,0.04074239097341999,activation,0.3249881463084409
384,Cluster_14532,FUN_042821,0.36483451793830185,0.020631024250420044,activation,0.36483451793830185
385,Cluster_14610,FUN_042821,0.346914170384295,0.028299030297281043,activation,0.346914170384295
386,Cluster_15097,FUN_042821,0.34190130390524814,0.030823059293918657,activation,0.34190130390524814
387,Cluster_17245,FUN_042821,0.3239355243162915,0.04143686808215752,activation,0.3239355243162915
388,Cluster_5516,FUN_042821,0.34616948353594823,0.028662801010324906,activation,0.34616948353594823
389,Cluster_13327,FUN_042821,0.38803111629412046,0.013357115412839522,activation,0.38803111629412046
390,Cluster_16354,FUN_042821,0.31744304329066925,0.0459358940665326,activation,0.31744304329066925
391,Cluster_1951,FUN_042821,0.3986527202642977,0.010835670815184108,activation,0.3986527202642977
392,Cluster_5517,FUN_042821,0.4067710157174797,0.009193311442891837,activation,0.4067710157174797
393,Cluster_17623,FUN_042821,0.36021051432781687,0.02242003638931642,activation,0.36021051432781687
394,Cluster_4754,FUN_042821,0.4008535566552218,0.010367453425769054,activation,0.4008535566552218
395,Cluster_3227,FUN_042821,0.32555316537489276,0.04037353736509894,activation,0.32555316537489276
396,Cluster_9420,FUN_042821,0.39390041817612265,0.011908530136696646,activation,0.39390041817612265
397,Cluster_1865,FUN_042821,0.39697714846538074,0.01120412506599454,activation,0.39697714846538074
398,Cluster_2372,FUN_042821,0.40108049459387535,0.010320171203145115,activation,0.40108049459387535
399,Cluster_13647,FUN_042821,0.3125245024574857,0.04960062288777168,activation,0.3125245024574857
400,Cluster_14605,FUN_042821,0.3339685184908614,0.03519424614401345,activation,0.3339685184908614
401,Cluster_12081,FUN_012843,0.6796184046014669,1.418192108973912e-06,activation,0.6796184046014669
402,Cluster_12083,FUN_012843,0.5928862550280553,5.5478742045025286e-05,activation,0.5928862550280553
403,Cluster_12087,FUN_012843,0.6011388803105082,4.097125551914965e-05,activation,0.6011388803105082
404,Cluster_9532,FUN_038294,0.3456820879147837,0.02890297379856401,activation,0.3456820879147837
405,Cluster_1950,FUN_038294,0.3341128738609681,0.03511039483922396,activation,0.3341128738609681
406,Cluster_5603,FUN_038294,0.3861133086266927,0.0138617127909304,activation,0.3861133086266927
407,Cluster_14610,FUN_038294,0.33096231148755373,0.036978062415732156,activation,0.33096231148755373
408,Cluster_14146,FUN_038294,0.32876753766887556,0.038326508919115584,activation,0.32876753766887556
409,Cluster_9366,FUN_038294,0.49411494724199395,0.0011931741438952572,activation,0.49411494724199395
410,Cluster_9786,FUN_038294,0.32568496909569844,0.04028788583110081,activation,0.32568496909569844
411,Cluster_4034,FUN_038294,0.3153477515846228,0.047469353612601996,activation,0.3153477515846228
412,Cluster_5685,FUN_038294,0.34420509904509433,0.029640959329298992,activation,0.34420509904509433
413,Cluster_14692,FUN_038294,0.31492527284993704,0.0477834966731369,activation,0.31492527284993704
414,Cluster_5516,FUN_038294,0.3291543532907764,0.038085984258465315,activation,0.3291543532907764
415,Cluster_13327,FUN_038294,0.38985715931956594,0.012891227505785365,activation,0.38985715931956594
416,Cluster_17192,FUN_038294,0.32213073950332305,0.04264996038613292,activation,0.32213073950332305
417,Cluster_1832,FUN_038294,0.37886895661642933,0.0159160310696133,activation,0.37886895661642933
418,Cluster_5517,FUN_038294,0.5022104831371331,0.000959830927778618,activation,0.5022104831371331
419,Cluster_9706,FUN_038294,0.38516070369659516,0.014118298599546088,activation,0.38516070369659516
420,Cluster_14165,FUN_038294,0.3621202616555628,0.021666073205920715,activation,0.3621202616555628
421,Cluster_17623,FUN_038294,0.34676974330176064,0.02836928124333351,activation,0.34676974330176064
422,Cluster_3227,FUN_038294,0.3895799272523718,0.012961058018676887,activation,0.3895799272523718
423,Cluster_9420,FUN_038294,0.3879018603453192,0.013390627454327078,activation,0.3879018603453192
424,Cluster_9380,FUN_038294,0.338703310073461,0.03252811187595175,activation,0.338703310073461
425,Cluster_1865,FUN_038294,0.4684418544078463,0.0022994825801071115,activation,0.4684418544078463
426,Cluster_2372,FUN_038294,0.3745463375089819,0.017260005323695992,activation,0.3745463375089819
427,Cluster_14605,FUN_038294,0.33220401094614394,0.03623251156168863,activation,0.33220401094614394
428,Cluster_9532,FUN_040927,0.4889946377248791,0.0013655169904513965,activation,0.4889946377248791
429,Cluster_1950,FUN_040927,0.5157991666651817,0.0006580172204143338,activation,0.5157991666651817
430,Cluster_4026,FUN_040927,0.3563300387742646,0.02401957737113945,activation,0.3563300387742646
431,Cluster_5603,FUN_040927,0.5228073540380553,0.000538241630268295,activation,0.5228073540380553
432,Cluster_14610,FUN_040927,0.43367015041303786,0.005180618285211066,activation,0.43367015041303786
433,Cluster_14146,FUN_040927,0.33066237064805787,0.0371600225169993,activation,0.33066237064805787
434,Cluster_9366,FUN_040927,0.5569050068521755,0.00018978210665428617,activation,0.5569050068521755
435,Cluster_1833,FUN_040927,0.3770532166630482,0.016469408527880956,activation,0.3770532166630482
436,Cluster_9786,FUN_040927,0.429222542211635,0.005714010068935732,activation,0.429222542211635
437,Cluster_4034,FUN_040927,0.4331021848703986,0.005246233661250561,activation,0.4331021848703986
438,Cluster_5685,FUN_040927,0.7350860619907896,6.608948925487587e-08,activation,0.7350860619907896
439,Cluster_14692,FUN_040927,0.4418200581770368,0.004314498457106254,activation,0.4418200581770368
440,Cluster_17173,FUN_040927,0.3357802974164768,0.03415365217592864,activation,0.3357802974164768
441,Cluster_13327,FUN_040927,0.6071334927492459,3.269972267287097e-05,activation,0.6071334927492459
442,Cluster_17192,FUN_040927,0.4881181519904967,0.0013971296482839374,activation,0.4881181519904967
443,Cluster_1832,FUN_040927,0.5798036697916787,8.822534629116864e-05,activation,0.5798036697916787
444,Cluster_4752,FUN_040927,0.36633251906592423,0.020077720879884714,activation,0.36633251906592423
445,Cluster_5517,FUN_040927,0.5349222700430466,0.00037636794381626555,activation,0.5349222700430466
446,Cluster_9706,FUN_040927,0.4080407525636183,0.008956786730260766,activation,0.4080407525636183
447,Cluster_14165,FUN_040927,0.43233394745230785,0.0053361312616396804,activation,0.43233394745230785
448,Cluster_3227,FUN_040927,0.34347823404150096,0.03000981092141567,activation,0.34347823404150096
449,Cluster_9420,FUN_040927,0.35158539616475715,0.026103262903273684,activation,0.35158539616475715
450,Cluster_9380,FUN_040927,0.4162402171056577,0.0075513837617058495,activation,0.4162402171056577
451,Cluster_1865,FUN_040927,0.531462912643333,0.00041741922937696955,activation,0.531462912643333
452,Cluster_14605,FUN_040927,0.42162811477931905,0.006734963220942589,activation,0.42162811477931905
453,Cluster_17186,FUN_040927,0.3452465060123027,0.02911901901915637,activation,0.3452465060123027
454,Cluster_9706,FUN_015718,-0.32943032753138857,0.03791513561265061,repression,0.32943032753138857
